1203,24,钱加倍说的跌五个点倒是有可能预言成真。也有可能是拉高出货的局,穷人的孩子早出家1,05-14 01:57
133,0,干到你倒闭,股友M3GOwU,05-16 10:53
124,0,这是要奔着65的缺口去？,支持中医药,05-16 10:30
119,0,啥情况呀,股友TW6bi4,05-16 10:28
110,0,我在70等你,小仙气,05-16 10:27
114,0,但凡有推荐票，这个票就好不了,起飞不跟,05-16 10:23
117,0,哪推荐这个票了吧。。,起飞不跟,05-16 10:23
94,0,也就这点能耐？,股友M3GOwU,05-16 10:13
81,1,青岛啤酒：融资净买入2122.87万元，融资余额3.24亿元（05-15）,青岛啤酒资讯,05-16 07:33
89,0,大，再跌凶一点,股友M3GOwU,05-16 10:08
82,0,来两个跌停，一步跌到位。,有同情心之钢铁侠,05-16 09:52
62,0,青黄不接，收购残败！,东财网友7775513404851620,05-16 09:32
66,0,跌停,股友13310ZM713,05-16 09:28
77,0,青啤+黄酒，青黄不接了，哈哈哈,相思先生,05-16 09:25
83,0,今天反弹.74元见,股友Z026591Y19,05-16 08:54
75,0,垃圾股长期,资事邦,05-16 08:22
163,0,这个礼拜按兵不动吧，换手就被吸掉了,股友h1d0780776,05-15 11:37
3514,7,早新闻｜连续六个月，央行增持黄金！,永贵电器资讯,05-08 08:54
127,0,今天买了，明天如果有机会，就跑。感觉不妙,愿赌服输188,05-15 10:27
111,0,你没感觉到这是故意拉高出货吗？,穷人的孩子早出家1,05-15 09:46
145,0,那次出去不是喝青岛啤酒，就这知名度，这个品牌，这在美国市值最少一万亿，买，坚定持,远看像条狗,05-15 09:38
851,2,相比，华润啤酒在贵州、四川、安徽、辽宁、江苏、吉林、黑龙江、青海、天津和浙江等1,股友F07822u225,03-29 08:01
127,1,收购正确与否股价说明一切。愚蠢的决定！,正版超级马里奥,05-15 07:25
112,0,放量大跌，散户亏得倾家荡产，沿街乞讨,ST预警,05-15 06:58
96,1,千万不要买，已经买了的多放两年,股友M3GOwU,05-15 10:52
109,1,最少还有十个点的跌幅，千万不能买,股友M3GOwU,05-15 10:26
109,0,夏天到了，买点青岛，嘿嘿,东东将军,05-15 04:30
136,2,同样是啤酒，你怎么这么拉胯,知识的严昊凌,05-15 03:04
594,3,青岛啤酒：2024年收入321亿，净利润43亿，公司史上最高的利润,宝哥说市,05-15 10:52
95,0,7月见～,非著名耐心资本,05-15 02:53
105,0,完du子了，板块快倒数第一了，没救了，下跌趋势改变不了,愿赌服输188,05-15 02:51
106,2,天气暖和了，到了喝啤酒的季节了。,支持中医药,05-15 02:34
83,0,哦豁！！,西村老男孩,05-15 02:36
90,0,买了一百股看看怎么个事,小志巴巴,05-15 02:27
88,0,回本的路上，愈来愈远,谦虚谨慎的姚晋,05-15 02:25
