93,1,国信证券维持青岛啤酒优于大市评级 预计2025年净利润同比增长9.67%,公司研报提示,05-23 11:26
1777,0,加大产品、销售模式创新力度，积极应对市场变化,青岛啤酒资讯,05-23 11:26
160,1,今年还是7月份分红吗？,专业股民笨笨,05-23 11:11
120,0,分红在即,股友VRRdyg,05-23 10:25
104,0,禁酒对茅台影响最大,股友VRRdyg,05-23 10:19
96,1,光大证券维持青岛啤酒买入评级 预计2025年净利润同比增长11.53%,公司研报提示,05-23 08:15
8589,43,观酒周报｜新规要求党政机关公务接待不得供烟酒；茅台本轮回购已完成2/3；富邑集团换帅,贵州茅台资讯,05-19 08:51
64,0,青岛啤酒：融资净买入775.55万元，融资余额3.41亿元（05-22）,青岛啤酒资讯,05-23 07:35
46,0,青岛啤酒:2025年5月20日股东会投资者关系活动记录,青岛啤酒资讯,05-23 12:00
153,0,什么时候能涨到74,爱自己爱市场,05-22 10:04
176,3,9万解禁，现在大环境不好，肯定全卖了，还要跌5元,幽默得林诗音,05-22 02:40
106,0,LadyGaga也救不了你。。。,vjchris,05-22 09:05
133,2,为啥燕京和青岛反向,去nm的价值投资,05-22 05:28
106,0,现在是时候了，赶紧买,股友6W3l233571,05-22 08:19
461,11,如果我判断没错的话明天是一根中长阴按照我盘他3年的盘感来说,N啤忠实铁粉,05-21 01:43
103,0,跌破60开始建仓，这垃圾，被套了就得3年起步，解套遥遥无期,攒股退休,05-22 07:11
225,7,和洋河股份一个尿性。如果再能到73.9，就得割肉，换股！！今天最高点没跑，太可惜,愿赌服输188,05-21 02:54
78,0,青岛啤酒:青岛啤酒股份有限公司关于选举产生职工董事的公告,青岛啤酒资讯,05-22 03:44
81,0,好,经常站岗1,05-22 03:00
107,0,股权登记日是明天吗,有教养的蝶云语20,05-22 02:38
871,5,青岛啤酒9.5万股限制性股票解除限售条件达成,青岛啤酒资讯,05-20 08:53
170,3,马上世界杯了，夏天啤酒喝啤酒,山顶最凉快,05-22 09:52
119,2,唯一绿的啤酒了吧,山野人家1,05-22 02:05
146,0,资源巨兽，超级黑马1.今日头条上周五消息.中矿资源002738.24年出资50亿,股市好人yzw,05-22 02:08
87,0,板块拉伸翻红，这厮在出货下砸,来一份烤韭菜,05-22 01:37
106,0,本周是最后的逃生机会，下周惨无人寰,非著名耐心资本,05-22 10:49
81,0,昨天开会，看来形势不好！,东财网友7775513404851620,05-22 10:41
86,0,没人买是大家觉得太贵了，跌吧不到位没人买,天天梦多多,05-22 10:35
84,0,今天涨2个点也可以啊，马上过节了,pankey2019,05-22 10:22
73,0,垃圾,股友73Nl969703,05-22 10:04
79,0,过节了，不喝点啤酒？,pankey2019,05-22 09:59
508,0,【大摩：预计青岛啤酒2025年销售额增长3%，盈利增长8%】,凤凰网酒业,05-22 09:42
49,0,自由现金流毛估,查穷理,05-22 09:22
65,0,青岛啤酒：融资净偿还1231.82万元，融资余额3.33亿元（05-21）,青岛啤酒资讯,05-22 07:48
137,1,能不能把淄博和荣昌收购到青岛啤酒名下，归青岛市管辖呀！,北冥有鱼8888,05-21 09:05
87,0,不到80不卖！看你能咋滴！,解套奔光明111,05-22 06:55
254,4,准备全仓干进去了！！！就赌明年的世界杯，现在提前埋伏！！！,我是正能量导师,05-20 09:30
130,1,$青岛啤酒(SH600600)$,到3400准回调真准,05-21 08:08
542,8,【【】重磅研究】】】券商四月金股会金吗？？？？？？？？？？？？【【【AI诞生大,价值成长518,04-03 09:03
111,1,买燕京不喝青岛了,账户已注销,05-20 02:45
227,1,夏日炎炎，怎能缺少一杯啤酒。钟情我的啤酒鸡！,大红大紫Winson,05-21 10:29
116,0,用上等的酱油:海天酱油驰名在外的啤酒:青岛啤酒外加鲜美肉嫩的扇鸡:晓鸣股份。烹饪,大红大紫Winson,05-21 01:43
138,0,？？？？？？认真的吗？要啊！怪不得港股折价那么厉害…,vjchris,05-21 01:27
118,0,加不动了，先到75让我做个t好嘛，青啤,西红柿红啦,05-21 11:51
98,0,看了脑壳青疼，酒板块，涨停的涨停，新高的新高，你究竟要搞么事,股友0922569Ea1,05-21 10:58
431,1,有没有这可能,股友0922569Ea1,05-21 05:55
249,3,华创证券维持青岛啤酒强推评级 目标价90元,公司研报提示,05-21 06:46
88,0,始终不敢忘了尿啤。所以一直不敢买,坚决不碰sT股票,05-21 08:30
100,0,青岛啤酒成立生物科技有限公司,海阔天空839,05-21 08:27
89,0,有解禁股一般都是下跌,cj3699,05-21 08:17
64,0,青岛啤酒：融资净买入1319.83万元，融资余额3.46亿元（05-20）,青岛啤酒资讯,05-21 07:44
95,1,青岛啤酒:青岛啤酒股份有限公司关于A股限制性股票激励计划预留授予限制性股票第三个解除限售期解除限售条件成就的公告,青岛啤酒资讯,05-20 08:36
171,0,只要看到群里有人唱多，股吧里有人说买入吧，绝对发财。完了，十有八九还得掉头往下继,愿赌服输188,05-21 12:34
188,3,感觉72元是阶段性底部，又到了一年一度啤酒消费的旺季，搭配小龙虾，夏天吃喝是非常,广西南宁人o,05-21 12:27
366,3,今日进场先埋伏好，夏天到了迟早会有一波行情的，我对这货冲满信心,坚韧的叶恺10,05-20 11:02
375,0,青岛啤酒：第十一届董事会第一次会议决议公告,青岛啤酒资讯,05-20 09:41
254,0,青岛啤酒：5月20日召开董事会会议,青岛啤酒资讯,05-20 09:18
127,0,明天先跌三个点,经纶广进得孙悟空,05-20 09:06
126,0,有钱的上吧！北证的股都在月亮上！就是等26年世界杯！！！！！,我是正能量导师,05-20 08:50
56,0,青岛啤酒:北京市海问律师事务所关于青岛啤酒股份有限公司2024年年度股东会的法律意见书,青岛啤酒资讯,05-20 08:37
49,0,青岛啤酒:北京市海问律师事务所关于青岛啤酒股份有限公司A股限制性股票激励计划预留授予限制性股票第三个解除限售期解除限售相关事项的法律意见书,青岛啤酒资讯,05-20 08:37
71,0,青岛啤酒:青岛啤酒股份有限公司第十一届董事会第一次会议决议公告,青岛啤酒资讯,05-20 08:37
54,0,青岛啤酒:青岛啤酒股份有限公司股东会议事规则,青岛啤酒资讯,05-20 08:36
73,0,青岛啤酒:青岛啤酒股份有限公司2024年年度股东会决议公告,青岛啤酒资讯,05-20 08:36
46,0,青岛啤酒:青岛啤酒股份有限公司章程,青岛啤酒资讯,05-20 08:36
46,0,青岛啤酒:青岛啤酒股份有限公司董事会议事规则,青岛啤酒资讯,05-20 08:36
107,0,为啥一个像样的反弹都没有,控制回撤勿幻想,05-20 08:14
182,3,青岛啤酒:青岛啤酒股份有限公司关于召开2024年年度股东会的通知,青岛啤酒资讯,04-11 08:05
104,0,再往前推三年都是大涨。,中发小斗,05-20 06:31
108,0,港股3.2个点，A股0.7个点，真的是伤了我的心，77的本，能回本就卖,相互的韦香秀3,05-20 04:38
124,0,不知道买什么了，还是去散户多的地方酿酒板块，青岛今天先买20W，明天再买白酒五妹,基民jRsgkQ,05-20 04:16
142,4,这走势真恶心，看看港股多流畅,我得意的笑声6725,05-20 11:30
99,1,白酒不让喝改喝啤酒吧,去情感化操作,05-20 02:09
84,0,这股分红了吗,基民6u65922n59,05-20 02:42
104,1,买了这只股票真让人恶心。,正版超级马里奥,05-20 01:42
75,0,你就是,股友M3GOwU,05-20 02:20
81,0,尿啤是不是像苍蝇一样的让人恶心,股友M3GOwU,05-20 01:56
91,0,还是得掉下来，到不了站不稳73,愿赌服输188,05-20 01:43
206,0,【青岛啤酒】董事长交流要点（2025-5-20）,MT调研1,05-20 01:41
81,0,果然很很搞笑,股友M3GOwU,05-20 01:37
86,0,73，买入1500股标记。,自知者明知人者智,05-20 01:37
80,0,给燕京提鞋都不配，以后都选择燕京啤酒,股友M3GOwU,05-20 01:24
363,7,明天大会有利好.会大反弹.74元见,股友Z026591Y19,05-19 09:59
69,0,还是板块最垃圾,股友M3GOwU,05-20 01:19
84,1,视频说韩国人特爱喝青岛啤酒,LB顺其自然YY,05-20 11:04
132,1,几年前蜜雪冰城还没有上市的时候有个青岛人跟我吹，青岛有青岛啤酒，我说郑州有蜜雪冰,股友81P5g60010,05-20 11:21
104,1,还要跌不要急我盘他3年了什么N性我有感觉,N啤忠实铁粉,05-20 11:39
